cu_id,cu_name,stream_id,stream_name,major_drainage,watershed_code,parkinson_cu,tautz_cu,phylogenetic_group,run_timing_full.x,run_timing,OBJECTID,parkinson2005cu,run_timing_full.y,COL_H,latitude,longitude,coord_certainty,comments_alternate,coord_source
982,West Vancouver Island Winter,10044,KLASKISH RIVER,West Vancouver Island,9.31E+08,W. Vancouver Is. Winter,NA,South Coast,Winter,NA,344,W. Vancouver Is. Winter,Winter,NA,50.26703221,-127.7154008,H,NA,FWA Streams_Line_BC
982,West Vancouver Island Winter,10045,KEITH RIVER,West Vancouver Island,9.31E+08,W. Vancouver Is. Winter,NA,South Coast,Winter,NA,345,W. Vancouver Is. Winter,Winter,NA,50.33850877,-127.8648531,H,NA,FWA Streams_Line_BC
982,West Vancouver Island Winter,10046,KEWQUODIE CREEK,West Vancouver Island,930830300,W. Vancouver Is. Winter,NA,South Coast,Winter,NA,347,W. Vancouver Is. Winter,Winter,NA,50.40747452,-127.6784693,H,NA,FWA Streams_Line_BC
982,West Vancouver Island Winter,10047,KLOOTCHLIMMIS CREEK,West Vancouver Island,9.31E+08,W. Vancouver Is. Winter,NA,South Coast,Winter,NA,348,W. Vancouver Is. Winter,Winter,NA,50.44092259,-127.6581391,H,NA,FWA Streams_Line_BC
982,West Vancouver Island Winter,10048,CAYUSE CREEK,West Vancouver Island,930844100,W. Vancouver Is. Winter,NA,South Coast,Winter,NA,349,W. Vancouver Is. Winter,Winter,NA,50.38289,-127.46983,M,NA,ArcGIS world geocoding service
982,West Vancouver Island Winter,10049,CAYEGHLE CREEK,West Vancouver Island,930847100,W. Vancouver Is. Winter,NA,South Coast,Winter,NA,350,W. Vancouver Is. Winter,Winter,NA,50.33242803,-127.4346477,H,NA,FWA Streams_Line_BC
982,West Vancouver Island Winter,10050,WAUKWAAS CREEK,West Vancouver Island,930871100,W. Vancouver Is. Winter,NA,South Coast,Winter,NA,352,W. Vancouver Is. Winter,Winter,NA,50.58111757,-127.3895989,H,NA,FWA Streams_Line_BC
982,West Vancouver Island Winter,10051,WANOKANA CREEK,West Vancouver Island,930884200,W. Vancouver Is. Winter,NA,South Coast,Winter,NA,353,W. Vancouver Is. Winter,Winter,NA,50.60909211,-127.7145083,H,NA,FWA Streams_Line_BC
982,West Vancouver Island Winter,10052,GOODSPEED RIVER,West Vancouver Island,930894800,W. Vancouver Is. Winter,NA,South Coast,Winter,NA,354,W. Vancouver Is. Winter,Winter,NA,50.6644914,-128.0555232,H,NA,FWA Streams_Line_BC
982,West Vancouver Island Winter,10053,KOPRINO RIVER,West Vancouver Island,930925900,W. Vancouver Is. Winter,NA,South Coast,Winter,NA,355,W. Vancouver Is. Winter,Winter,NA,50.51247735,-127.8474659,H,NA,FWA Streams_Line_BC
982,West Vancouver Island Winter,10054,MACJACK RIVER,West Vancouver Island,930970700,W. Vancouver Is. Winter,NA,South Coast,Winter,NA,356,W. Vancouver Is. Winter,Winter,NA,50.58622936,-128.2102028,H,NA,FWA Streams_Line_BC
982,West Vancouver Island Winter,10055,SAN JOSEF RIVER,West Vancouver Island,930979400,W. Vancouver Is. Winter,NA,South Coast,Winter,NA,357,W. Vancouver Is. Winter,Winter,NA,50.67768397,-128.2306219,H,NA,FWA Streams_Line_BC
982,West Vancouver Island Winter,10056,FISHERMAN RIVER,West Vancouver Island,930992000,W. Vancouver Is. Winter,NA,South Coast,Winter,NA,358,W. Vancouver Is. Winter,Winter,NA,50.71974415,-128.1882912,H,NA,FWA Streams_Line_BC
982,West Vancouver Island Winter,10274,GOLD RIVER,West Vancouver Island,930511600,W. Vancouver Is. Winter,NA,South Coast,Winter,W CS,,W. Vancouver Is. Winter,Winter,NA,49.75192114,-126.052363,H,"added manually after revisions to expand winter CUs to include rivers with winter and coastal summer runs - duplicate with corresponding summer cu, but with unique stream id",FWA Streams_Line_BC
982,West Vancouver Island Winter,10276,ARTLISH RIVER,West Vancouver Island,9.31E+08,W. Vancouver Is. Winter,NA,South Coast,Winter,W CS,,W. Vancouver Is. Winter,Winter,NA,50.11885701,-127.0355486,H,"added manually after revisions to expand winter CUs to include rivers with winter and coastal summer runs - duplicate with corresponding summer cu, but with unique stream id",FWA Streams_Line_BC
982,West Vancouver Island Winter,10280,BURMAN RIVER,West Vancouver Island,930507400,W. Vancouver Is. Winter,NA,South Coast,Winter,W CS,,W. Vancouver Is. Winter,Winter,NA,49.6042911,-126.0110006,H,"added manually after revisions to expand winter CUs to include rivers with winter and coastal summer runs - duplicate with corresponding summer cu, but with unique stream id",FWA Streams_Line_BC
982,West Vancouver Island Winter,10283,CHEEWHAT RIVER,West Vancouver Island,930070100,W. Vancouver Is. Winter,NA,South Coast,Winter,W CS,,W. Vancouver Is. Winter,Winter,NA,48.6720303,-124.777386,H,"added manually after revisions to expand winter CUs to include rivers with winter and coastal summer runs - duplicate with corresponding summer cu, but with unique stream id",FWA Streams_Line_BC
982,West Vancouver Island Winter,10285,CHINA CREEK,West Vancouver Island,930132300,W. Vancouver Is. Winter,NA,South Coast,Winter,W CS,,W. Vancouver Is. Winter,Winter,NA,49.14962,-124.8028,M,"added manually after revisions to expand winter CUs to include rivers with winter and coastal summer runs - duplicate with corresponding summer cu, but with unique stream id",ArcGIS world geocoding service
982,West Vancouver Island Winter,10287,COUS CREEK,West Vancouver Island,930143000,W. Vancouver Is. Winter,NA,South Coast,Winter,W CS,,W. Vancouver Is. Winter,Winter,NA,49.18491508,-124.8315764,H,"added manually after revisions to expand winter CUs to include rivers with winter and coastal summer runs - duplicate with corresponding summer cu, but with unique stream id",FWA Streams_Line_BC
982,West Vancouver Island Winter,10289,GORDON RIVER,West Vancouver Island,930054700,W. Vancouver Is. Winter,NA,South Coast,Winter,W CS,,W. Vancouver Is. Winter,Winter,NA,48.59632264,-124.4318171,H,"added manually after revisions to expand winter CUs to include rivers with winter and coastal summer runs - duplicate with corresponding summer cu, but with unique stream id",FWA Streams_Line_BC
982,West Vancouver Island Winter,10291,KLANAWA RIVER,West Vancouver Island,930075500,W. Vancouver Is. Winter,NA,South Coast,Winter,W CS,,W. Vancouver Is. Winter,Winter,NA,48.76654048,-124.9082314,H,"added manually after revisions to expand winter CUs to include rivers with winter and coastal summer runs - duplicate with corresponding summer cu, but with unique stream id",FWA Streams_Line_BC
982,West Vancouver Island Winter,10293,LEINER RIVER,West Vancouver Island,930567600,W. Vancouver Is. Winter,NA,South Coast,Winter,W CS,,W. Vancouver Is. Winter,Winter,NA,49.91353851,-126.6312186,H,"added manually after revisions to expand winter CUs to include rivers with winter and coastal summer runs - duplicate with corresponding summer cu, but with unique stream id",FWA Streams_Line_BC
982,West Vancouver Island Winter,10294,MACKTUSH CREEK,West Vancouver Island,930147000,W. Vancouver Is. Winter,NA,South Coast,Winter,W CS,,W. Vancouver Is. Winter,Winter,NA,49.11097955,-124.8291361,H,"added manually after revisions to expand winter CUs to include rivers with winter and coastal summer runs - duplicate with corresponding summer cu, but with unique stream id",FWA Streams_Line_BC
982,West Vancouver Island Winter,10295,NASPARTI RIVER,West Vancouver Island,930747000,W. Vancouver Is. Winter,NA,South Coast,Winter,W CS,,W. Vancouver Is. Winter,Winter,NA,50.13289,-127.66982,M,"added manually after revisions to expand winter CUs to include rivers with winter and coastal summer runs - duplicate with corresponding summer cu, but with unique stream id",ArcGIS world geocoding service
982,West Vancouver Island Winter,10297,POWER RIVER,West Vancouver Island,9.31E+08,W. Vancouver Is. Winter,NA,South Coast,Winter,W CS,,W. Vancouver Is. Winter,Winter,NA,50.21663728,-127.4831097,H,"added manually after revisions to expand winter CUs to include rivers with winter and coastal summer runs - duplicate with corresponding summer cu, but with unique stream id",FWA Streams_Line_BC
981,East Vancouver Island Winter,10298,PUNTLEDGE RIVER,,9.21E+13,E. Vancouver Is. Winter,NA,South Coast,Winter,W CS,,E. Vancouver Is. Winter,Winter,NA,49.69964,-125.00284,M,"added manually after revisions to expand winter CUs to include rivers with winter and coastal summer runs - duplicate with corresponding summer cu, but with unique stream id",ArcGIS world geocoding service
982,West Vancouver Island Winter,10301,SOMASS RIVER,West Vancouver Island,930137400,W. Vancouver Is. Winter,NA,South Coast,Winter,W CS,,W. Vancouver Is. Winter,Winter,NA,49.26077391,-124.8303063,H,"added manually after revisions to expand winter CUs to include rivers with winter and coastal summer runs - duplicate with corresponding summer cu, but with unique stream id",FWA Streams_Line_BC
982,West Vancouver Island Winter,10302,TOQUART RIVER,West Vancouver Island,930230500,W. Vancouver Is. Winter,NA,South Coast,Winter,W CS,,W. Vancouver Is. Winter,Winter,NA,49.03648264,-125.3584989,H,"added manually after revisions to expand winter CUs to include rivers with winter and coastal summer runs - duplicate with corresponding summer cu, but with unique stream id",FWA Streams_Line_BC
982,West Vancouver Island Winter,10303,ZEBALLOS RIVER,West Vancouver Island,9.31E+08,W. Vancouver Is. Winter,NA,South Coast,Winter,W CS,,W. Vancouver Is. Winter,Winter,NA,50.03920603,-126.8047998,H,"added manually after revisions to expand winter CUs to include rivers with winter and coastal summer runs - duplicate with corresponding summer cu, but with unique stream id",FWA Streams_Line_BC
983,South Coast Summer,10057,SEYMOUR RIVER,South Coast,900066100,S. Coast  Summer,NA,South Coast,Summer,W CS,106,S. Coast  Summer,Summer,NA,49.303042,-123.025067,H,KB,NuSEDs
983,South Coast Summer,10059,CAPILANO RIVER,South Coast,900071100,S. Coast  Summer,NA,South Coast,Summer,W CS,108,S. Coast  Summer,Summer,NA,49.42780717,-123.1167008,H,NA,FWA Streams_Line_BC
983,South Coast Summer,10060,BREM RIVER,South Coast,900357900,S. Coast  Summer,NA,South Coast,Summer,CS,127,S. Coast  Summer,Summer,NA,50.45314391,-124.6811624,H,NA,FWA Streams_Line_BC
983,South Coast Summer,10061,QUATAM RIVER,South Coast,900368900,S. Coast  Summer,NA,South Coast,Summer,W CS,128,S. Coast  Summer,Summer,NA,50.39049576,-124.8756027,H,NA,FWA Streams_Line_BC
983,South Coast Summer,10062,PHILLIPS RIVER,South Coast,900447800,S. Coast  Summer,NA,South Coast,Summer,W CS,134,S. Coast  Summer,Summer,NA,50.61735009,-125.3002264,H,NA,FWA Streams_Line_BC
983,South Coast Summer,10063,KWALATE CREEK,South Coast,900608900,S. Coast  Summer,NA,South Coast,Summer,W CS,146,S. Coast  Summer,Summer,NA,50.80020763,-125.7017546,H,NA,FWA Streams_Line_BC
983,South Coast Summer,10064,KAKWEIKEN RIVER,South Coast,900632100,S. Coast  Summer,NA,South Coast,Summer,W CS,147,S. Coast  Summer,Summer,NA,50.82776298,-125.9900534,H,NA,FWA Streams_Line_BC
983,South Coast Summer,10065,ATLATZI RIVER,South Coast,9.01E+13,S. Coast  Summer,NA,South Coast,Summer,CS,150,S. Coast  Summer,Summer,NA,51.04442674,-126.1042678,H,NA,FWA Streams_Line_BC
984,West Vancouver Island Summer,10066,HARRIS CREEK,West Vancouver Island,9.30E+13,W. Vancouver Is. Summer,NA,South Coast,Summer,CS,285,W. Vancouver Is. Summer,Summer,NA,48.60677493,-124.2487827,H,NA,FWA Streams_Line_BC
984,West Vancouver Island Summer,10067,GORDON RIVER,West Vancouver Island,930054700,W. Vancouver Is. Summer,NA,South Coast,Summer,W CS,286,W. Vancouver Is. Summer,Summer,NA,48.59632264,-124.4318171,H,NA,FWA Streams_Line_BC
984,West Vancouver Island Summer,10068,CHEEWHAT RIVER,West Vancouver Island,930070100,W. Vancouver Is. Summer,NA,South Coast,Summer,W CS,289,W. Vancouver Is. Summer,Summer,NA,48.6720303,-124.777386,H,NA,FWA Streams_Line_BC
984,West Vancouver Island Summer,10069,KLANAWA RIVER,West Vancouver Island,930075500,W. Vancouver Is. Summer,NA,South Coast,Summer,W CS,291,W. Vancouver Is. Summer,Summer,NA,48.76654048,-124.9082314,H,NA,FWA Streams_Line_BC
984,West Vancouver Island Summer,10070,SOUTH SARITA RIVER,West Vancouver Island,9.30E+13,W. Vancouver Is. Summer,NA,South Coast,Summer,CS,294,W. Vancouver Is. Summer,Summer,NA,48.896749,-124.952411,M,CA,ArcGIS world geocoding service
984,West Vancouver Island Summer,10071,CHINA CREEK,West Vancouver Island,930132300,W. Vancouver Is. Summer,NA,South Coast,Summer,W CS,297,W. Vancouver Is. Summer,Summer,NA,49.14962,-124.8028,M,NA,ArcGIS world geocoding service
984,West Vancouver Island Summer,10072,SOMASS RIVER,West Vancouver Island,930137400,W. Vancouver Is. Summer,NA,South Coast,Summer,W CS,298,W. Vancouver Is. Summer,Summer,NA,49.26077391,-124.8303063,H,NA,FWA Streams_Line_BC
984,West Vancouver Island Summer,10074,TAYLOR RIVER,West Vancouver Island,9.30E+18,W. Vancouver Is. Summer,NA,South Coast,Summer,CS,299,W. Vancouver Is. Summer,Summer,NA,56.51691064,-128.9082101,H,NA,FWA Streams_Line_BC
984,West Vancouver Island Summer,10075,COUS CREEK,West Vancouver Island,930143000,W. Vancouver Is. Summer,NA,South Coast,Summer,W CS,301,W. Vancouver Is. Summer,Summer,NA,49.18491508,-124.8315764,H,NA,FWA Streams_Line_BC
984,West Vancouver Island Summer,10076,MACKTUSH CREEK,West Vancouver Island,930147000,W. Vancouver Is. Summer,NA,South Coast,Summer,W CS,302,W. Vancouver Is. Summer,Summer,NA,49.11097955,-124.8291361,H,NA,FWA Streams_Line_BC
984,West Vancouver Island Summer,10077,NAHMINT RIVER,West Vancouver Island,930150800,W. Vancouver Is. Summer,NA,South Coast,Summer,CS,303,W. Vancouver Is. Summer,Summer,NA,49.08431546,-124.9382961,H,NA,FWA Streams_Line_BC
984,West Vancouver Island Summer,10078,TOQUART RIVER,West Vancouver Island,930230500,W. Vancouver Is. Summer,NA,South Coast,Summer,W CS,306,W. Vancouver Is. Summer,Summer,NA,49.03648264,-125.3584989,H,NA,FWA Streams_Line_BC
984,West Vancouver Island Summer,10079,BURMAN RIVER,West Vancouver Island,930507400,W. Vancouver Is. Summer,NA,South Coast,Summer,W CS,320,W. Vancouver Is. Summer,Summer,NA,49.6042911,-126.0110006,H,NA,FWA Streams_Line_BC
984,West Vancouver Island Summer,10080,GOLD RIVER,West Vancouver Island,930511600,W. Vancouver Is. Summer,NA,South Coast,Summer,W CS,321,W. Vancouver Is. Summer,Summer,NA,49.75192114,-126.052363,H,NA,FWA Streams_Line_BC
984,West Vancouver Island Summer,10081,HEBER RIVER,West Vancouver Island,9.31E+13,W. Vancouver Is. Summer,NA,South Coast,Summer,CS,322,W. Vancouver Is. Summer,Summer,NA,49.78969699,-126.0284032,H,NA,FWA Streams_Line_BC
984,West Vancouver Island Summer,10082,LEINER RIVER,West Vancouver Island,930567600,W. Vancouver Is. Summer,NA,South Coast,Summer,W CS,329,W. Vancouver Is. Summer,Summer,NA,49.91353851,-126.6312186,H,NA,FWA Streams_Line_BC
984,West Vancouver Island Summer,10083,ZEBALLOS RIVER,West Vancouver Island,9.31E+08,W. Vancouver Is. Summer,NA,South Coast,Summer,W CS,332,W. Vancouver Is. Summer,Summer,NA,50.03920603,-126.8047998,H,NA,FWA Streams_Line_BC
984,West Vancouver Island Summer,10084,ARTLISH RIVER,West Vancouver Island,9.31E+08,W. Vancouver Is. Summer,NA,South Coast,Summer,W CS,335,W. Vancouver Is. Summer,Summer,NA,50.11885701,-127.0355486,H,NA,FWA Streams_Line_BC
984,West Vancouver Island Summer,10085,TAHSIS RIVER,West Vancouver Island,9.31E+08,W. Vancouver Is. Summer,NA,South Coast,Summer,W CS,336,W. Vancouver Is. Summer,Summer,NA,50.14212576,-127.109956,H,NA,FWA Streams_Line_BC
984,West Vancouver Island Summer,10086,POWER RIVER,West Vancouver Island,9.31E+08,W. Vancouver Is. Summer,NA,South Coast,Summer,W CS,340,W. Vancouver Is. Summer,Summer,NA,50.21663728,-127.4831097,H,NA,FWA Streams_Line_BC
984,West Vancouver Island Summer,10087,NASPARTI RIVER,West Vancouver Island,930747000,W. Vancouver Is. Summer,NA,South Coast,Summer,W CS,342,W. Vancouver Is. Summer,Summer,NA,50.13289,-127.66982,M,NA,ArcGIS world geocoding service
984,West Vancouver Island Summer,10088,MAHATTA CREEK,West Vancouver Island,930823900,W. Vancouver Is. Summer,NA,South Coast,Summer,CS,346,W. Vancouver Is. Summer,Summer,NA,50.4370352,-127.8463616,H,NA,FWA Streams_Line_BC
984,West Vancouver Island Summer,10089,MARBLE RIVER,West Vancouver Island,930865200,W. Vancouver Is. Summer,NA,South Coast,Summer,CS,351,W. Vancouver Is. Summer,Summer,NA,50.53496138,-127.4697534,H,NA,FWA Streams_Line_BC
985,East Vancouver Island Summer,10090,CHEMAINUS RIVER,East Vancouver Island,920303500,E. Vancouver Is. Summer,NA,South Coast,Summer,W CS,249,E. Vancouver Is. Summer,Summer,NA,48.85605561,-123.9700265,H,NA,FWA Streams_Line_BC
985,East Vancouver Island Summer,10091,PUNTLEDGE RIVER,East Vancouver Island,9.21E+13,E. Vancouver Is. Summer,NA,South Coast,Summer,W CS,260,E. Vancouver Is. Summer,Summer,NA,49.69964,-125.00284,M,NA,ArcGIS world geocoding service
985,East Vancouver Island Summer,10093,WHITE RIVER,East Vancouver Island,9.21E+13,E. Vancouver Is. Summer,NA,South Coast,Summer,CS,267,E. Vancouver Is. Summer,Summer,NA,55.88239385,-129.2825425,H,NA,FWA Streams_Line_BC
985,East Vancouver Island Summer,10094,ADAM RIVER,East Vancouver Island,920758000,E. Vancouver Is. Summer,NA,South Coast,Summer,W CS,268,E. Vancouver Is. Summer,Summer,NA,50.38151672,-126.161264,H,NA,FWA Streams_Line_BC
985,East Vancouver Island Summer,10095,TSITIKA RIVER,East Vancouver Island,920782100,E. Vancouver Is. Summer,NA,South Coast,Summer,CS,269,E. Vancouver Is. Summer,Summer,NA,50.37667272,-126.546528,H,NA,FWA Streams_Line_BC
985,East Vancouver Island Summer,10096,KOKISH RIVER,East Vancouver Island,920810900,E. Vancouver Is. Summer,NA,South Coast,Summer,CS,270,E. Vancouver Is. Summer,Summer,NA,50.44913281,-126.7829215,H,NA,FWA Streams_Line_BC
985,East Vancouver Island Summer,10097,KILPALA RIVER,East Vancouver Island,9.21E+13,E. Vancouver Is. Summer,NA,South Coast,Summer,CS,272,E. Vancouver Is. Summer,Summer,NA,50.43798676,-127.0384879,H,NA,FWA Streams_Line_BC
985,East Vancouver Island Summer,10098,KAIPIT CREEK,East Vancouver Island,9.21E+13,E. Vancouver Is. Summer,NA,South Coast,Summer,CS,273,E. Vancouver Is. Summer,Summer,NA,50.20529281,-126.7696388,H,NA,FWA Streams_Line_BC
1080,Alsek Summer,10099,ALSEK RIVER,Alsek,990,Alsek  Summer,NA,North Coast,Interior Summer,IS,386,Alsek  Summer,Interior Summer,NA,59.43258,-137.97054,M,NA,ArcGIS world geocoding service
1080,Alsek Summer,10100,TATSENSHINI,Alsek,9.90E+08,Alsek  Summer,NA,North Coast,Interior Summer,IS,387,Alsek  Summer,Interior Summer,NA,59.4826,-137.75379,M,NA,ArcGIS world geocoding service
1081,Taku Summer,10101,INKLIN RIVER,Taku,7.80E+02,Taku  Summer,NA,North Coast,Interior Summer,IS,95,Taku  Summer,Interior Summer,NA,58.82582941,-132.8718397,H,NA,FWA Streams_Line_BC
1081,Taku Summer,10102,YETH CREEK,Taku,782,Taku  Summer,NA,North Coast,Interior Summer,IS,96,Taku  Summer,Interior Summer,NA,58.92833683,-132.7757648,H,NA,FWA Streams_Line_BC
1081,Taku Summer,10103,SUTLAHINE RIVER,Taku,785,Taku  Summer,NA,North Coast,Interior Summer,IS,97,Taku  Summer,Interior Summer,NA,58.48227282,-133.0278456,H,NA,FWA Streams_Line_BC
1081,Taku Summer,10104,KOWATUA CREEK,Taku,787,Taku  Summer,NA,North Coast,Interior Summer,IS,98,Taku  Summer,Interior Summer,NA,58.54241319,-132.4206497,H,NA,FWA Streams_Line_BC
1081,Taku Summer,10105,NAHLIN RIVER,Taku,7.88E+02,Taku  Summer,NA,North Coast,Interior Summer,IS,99,Taku  Summer,Interior Summer,NA,58.88245093,-131.5418025,H,NA,FWA Streams_Line_BC
1081,Taku Summer,10106,SHESLAY RIVER,Taku,789,Taku  Summer,NA,North Coast,Interior Summer,IS,100,Taku  Summer,Interior Summer,NA,58.21310588,-131.9017002,H,NA,FWA Streams_Line_BC
1081,Taku Summer,10107,NAKINA RIVER,Taku,790,Taku  Summer,NA,North Coast,Interior Summer,IS,101,Taku  Summer,Interior Summer,NA,59.03864011,-133.0558339,H,NA,FWA Streams_Line_BC
1082,Taku Winter,10108,TAKU RIVER,Taku,700,Taku Winter,NA,North Coast,Winter,NA,91,Taku Winter,Winter,NA,58.7225166,-133.3918558,H,NA,FWA Streams_Line_BC
1082,Taku Winter,10109,STUHINI CREEK,Taku,700298800,Taku Winter,NA,North Coast,Winter,NA,92,Taku Winter,Winter,NA,58.61827801,-133.5138321,H,NA,FWA Streams_Line_BC
1082,Taku Winter,10110,TULSEQUAH RIVER,Taku,730,Taku Winter,NA,North Coast,Winter,NA,93,Taku Winter,Winter,NA,58.75559935,-133.6588307,H,NA,FWA Streams_Line_BC
1082,Taku Winter,10111,KING SALMON CREEK,Taku,7.70E+02,Taku Winter,NA,North Coast,Winter,NA,94,Taku Winter,Winter,NA,58.79838705,-133.2583613,H,NA,FWA Streams_Line_BC
1083,Stikine Summer,10112,TAHLTAN RIVER,Stikine,640,Stikine  Summer,NA,North Coast,Interior Summer,IS,90,Stikine  Summer,Interior Summer,NA,58.05327151,-131.4617974,H,NA,FWA Streams_Line_BC
1084,Stikine Winter,10113,KATETE RIVER,Stikine,6.00E+08,Stikine Winter,NA,North Coast,Winter,NA,78,Stikine Winter,Winter,NA,56.64091303,-131.748098,H,NA,FWA Streams_Line_BC
1084,Stikine Winter,10114,PORCUPINE RIVER,Stikine,600157400,Stikine Winter,NA,North Coast,Winter,NA,79,Stikine Winter,Winter,NA,57.02779754,-131.6475261,H,NA,FWA Streams_Line_BC
1084,Stikine Winter,10115,CHRISTINA CREEK,Stikine,600196800,Stikine Winter,NA,North Coast,Winter,NA,80,Stikine Winter,Winter,NA,57.25356656,-132.0085731,H,NA,FWA Streams_Line_BC
1084,Stikine Winter,10116,SCUD RIVER,Stikine,600202800,Stikine Winter,NA,North Coast,Winter,NA,81,Stikine Winter,Winter,NA,57.3142698,-131.7158105,H,NA,FWA Streams_Line_BC
1084,Stikine Winter,10117,PATMORE CREEK,Stikine,600212700,Stikine Winter,NA,North Coast,Winter,NA,82,Stikine Winter,Winter,NA,57.33215981,-132.0513153,H,NA,FWA Streams_Line_BC
1084,Stikine Winter,10118,SHAKES CREEK,Stikine,600327800,Stikine Winter,NA,North Coast,Winter,NA,83,Stikine Winter,Winter,NA,57.78299,-131.40389,M,NA,ArcGIS world geocoding service
1084,Stikine Winter,10119,INHINI RIVER,Stikine,610071300,Stikine Winter,NA,North Coast,Winter,NA,84,Stikine Winter,Winter,NA,56.69217715,-131.5400166,H,NA,FWA Streams_Line_BC
1084,Stikine Winter,10120,CRAIG RIVER,Stikine,610137600,Stikine Winter,NA,North Coast,Winter,NA,85,Stikine Winter,Winter,NA,56.59249073,-131.1778564,H,NA,FWA Streams_Line_BC
1084,Stikine Winter,10121,BRONSON CREEK,Stikine,610212400,Stikine Winter,NA,North Coast,Winter,NA,86,Stikine Winter,Winter,NA,56.68007285,-131.0800824,H,NA,FWA Streams_Line_BC
1084,Stikine Winter,10122,VERRETT RIVER,Stikine,6.10E+08,Stikine Winter,NA,North Coast,Winter,NA,87,Stikine Winter,Winter,NA,56.74978104,-131.0070689,H,NA,FWA Streams_Line_BC
1084,Stikine Winter,10123,CHUTINE RIVER,Stikine,620,Stikine Winter,NA,North Coast,Winter,NA,88,Stikine Winter,Winter,NA,57.70193365,-131.8107269,H,NA,FWA Streams_Line_BC
1084,Stikine Winter,10124,MESS CREEK,Stikine,6.30E+02,Stikine Winter,NA,North Coast,Winter,NA,89,Stikine Winter,Winter,NA,57.68122269,-130.9510107,H,NA,FWA Streams_Line_BC
1380,Mid Columbia Summer,10125,OKANAGAN RIVER,Mid Columbia,310,Mid Columbia  Summer,NA,Interior,Interior Summer,NA,27,Mid Columbia  Summer,Interior Summer,NA,49.08306,-119.51908,M,NA,ArcGIS world geocoding service
1380,Mid Columbia Summer,10271,Inkaneep Creek,Mid Columbia,,Mid Columbia  Summer,NA,Interior,Interior Summer,NA,,Mid Columbia  Summer,Interior Summer,NA,49.072511,-119.503958,H,"added stream manually, spawner survey counts seperat from Okanagan",
